     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,04/28/2018-05/04/2018,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R401,CENTRAL AVE-MYRTLE AVE        ,00003604,00000152,00000005,00000029,00000000,00002785,00003368,00000000,00000000,00000000,00000004,00000015,00000067,00000000,00000463,00000044,00000101,00000000,00000058,00000000,00000000,00000000,00000784,00000000,00000034,00000000,                                                                                                    
R402,SENECA AVENUE-PALMETTO ST     ,00002351,00000128,00000019,00000053,00000000,00001443,00002028,00000000,00000000,00000000,00000000,00000015,00000095,00000001,00000166,00000009,00000063,00000000,00000023,00000000,00000000,00000000,00000591,00000000,00000028,00000000,                                                                                                    
R403,FOREST AVENUE-PUTNAM AVENUE   ,00005379,00000329,00000021,00000094,00000004,00002696,00004168,00000000,00000000,00000000,00000001,00000071,00000087,00000001,00000362,00000045,00000068,00000000,00000047,00000000,00000000,00000000,00000981,00000000,00000056,00000000,                                                                                                    
R404,FRESH POND ROAD-68TH AVENUE   ,00009380,00000557,00000049,00000183,00000003,00004180,00006455,00000000,00000000,00000000,00000004,00000145,00000246,00000002,00000585,00000163,00000101,00000000,00000057,00000000,00000000,00000000,00001330,00000000,00000059,00000000,                                                                                                    
R405,JACKSON AVENUE-WESTCHESTER    ,00010368,00000582,00000102,00000143,00000002,00010819,00004826,00000000,00000000,00000000,00000010,00000033,00000431,00000000,00000670,00000077,00000064,00000000,00000057,00000000,00000000,00000000,00004339,00000000,00000347,00000000,                                                                                                    
R406,PROSPECT AVENUE-WESTCHESTER   ,00013167,00000882,00000204,00000313,00000002,00014629,00006571,00000000,00000000,00000000,00000016,00000044,00000543,00000001,00000721,00000062,00000069,00000000,00000063,00000000,00000000,00000000,00004250,00000000,00000403,00000000,                                                                                                    
R407,INTERVALE 163RD STREET        ,00005745,00000335,00000105,00000115,00000000,00006391,00002700,00000000,00000000,00000000,00000008,00000027,00000210,00000000,00000278,00000024,00000034,00000000,00000023,00000000,00000000,00000000,00002257,00000000,00000153,00000000,                                                                                                    
R408,SIMPSON ST-WESTCHESTER AVE    ,00013837,00000946,00000246,00000326,00000002,00019069,00007687,00000000,00000000,00000000,00000026,00000044,00000782,00000002,00000769,00000065,00000064,00000000,00000061,00000000,00000000,00000000,00003799,00000000,00000589,00000000,                                                                                                    
R409,FREEMAN ST-SOUTHERN BLVD      ,00008957,00000482,00000114,00000179,00000006,00008936,00004347,00000000,00000000,00000000,00000009,00000007,00000282,00000000,00000440,00000065,00000076,00000000,00000046,00000000,00000000,00000000,00003009,00000000,00000228,00000000,                                                                                                    
R411,PARK PLACE-FRANKLIN AVENUE    ,00003601,00000340,00000056,00000104,00000000,00002497,00003059,00000000,00000000,00000000,00000001,00000038,00000172,00000000,00000393,00000067,00000059,00000000,00000033,00000000,00000000,00000000,00000777,00000000,00000050,00000000,                                                                                                    
R412,BOTANIC GARDEN-FRANKLIN AVE   ,00003239,00000318,00000037,00000074,00000000,00002197,00002127,00000000,00000000,00000000,00000004,00000054,00000095,00000001,00000301,00000037,00000036,00000000,00000075,00000000,00000000,00000000,00002661,00000000,00000078,00000000,                                                                                                    
R413,KNICKERBOCKER AVE-MYRTLE AV   ,00004487,00000326,00000031,00000054,00000001,00002894,00002797,00000000,00000000,00000000,00000002,00000020,00000142,00000000,00000350,00000039,00000069,00000000,00000054,00000000,00000000,00000000,00001382,00000000,00000046,00000000,                                                                                                    
R414,HOWARD BEACH-159TH AVE        ,00005272,00000388,00000039,00000075,00000006,00004083,00002693,00000000,00000000,00000000,00000011,00000108,00000145,00000002,00000227,00000179,00000049,00000000,00002563,00000000,00000000,00000000,00000250,00000000,00000039,00000000,                                                                                                    
R415,BROAD CHANNEL-NOEL ROAD       ,00001002,00000047,00000011,00000009,00000000,00000203,00000243,00000000,00000000,00000000,00000007,00000029,00000012,00000000,00000060,00000025,00000005,00000000,00000015,00000000,00000000,00000000,00000067,00000000,00000003,00000000,                                                                                                    
R416,HOLLAND-BEACH 90TH STREET     ,00001319,00000131,00000013,00000037,00000002,00000601,00000448,00000000,00000000,00000000,00000002,00000008,00000066,00000000,00000033,00000009,00000006,00000000,00000031,00000000,00000000,00000000,00000281,00000000,00000010,00000000,                                                                                                    
R417,PLAYLAND-BEACH 98TH STREET    ,00000676,00000023,00000003,00000002,00000000,00000318,00000237,00000000,00000000,00000000,00000000,00000005,00000014,00000000,00000044,00000005,00000000,00000000,00000009,00000000,00000000,00000000,00000679,00000000,00000018,00000000,                                                                                                    
R418,SEASIDE BEACH-105TH STREET    ,00000320,00000029,00000001,00000000,00000000,00000141,00000079,00000000,00000000,00000000,00000000,00000000,00000003,00000000,00000010,00000003,00000002,00000000,00000003,00000000,00000000,00000000,00000222,00000000,00000001,00000000,                                                                                                    
R419,ROCKAWAY PARK-BEACH 116TH     ,00001043,00000160,00000031,00000034,00000000,00000684,00000367,00000000,00000000,00000000,00000000,00000009,00000097,00000000,00000014,00000010,00000003,00000000,00000021,00000000,00000000,00000000,00000122,00000000,00000022,00000000,                                                                                                    
R420,DITMAS AVE-MCDONALD AVE       ,00007804,00000758,00000029,00000160,00000000,00003831,00004830,00000000,00000000,00000000,00000003,00000067,00000199,00000000,00000329,00000112,00000113,00000000,00000040,00000000,00000000,00000000,00002443,00000000,00000093,00000000,                                                                                                    
R421,AVENUE I-MCDONALD AVENUE      ,00001108,00000187,00000020,00000068,00000000,00000590,00000662,00000000,00000000,00000000,00000000,00000005,00000053,00000000,00000012,00000013,00000006,00000000,00000006,00000000,00000000,00000000,00000674,00000000,00000011,00000000,                                                                                                    
R422,MCDONALD AVE-22ND AVE         ,00000483,00000068,00000008,00000021,00000000,00000361,00000452,00000000,00000000,00000000,00000000,00000015,00000011,00000000,00000012,00000005,00000001,00000000,00000001,00000000,00000000,00000000,00000170,00000000,00000007,00000000,                                                                                                    
R423,AVENUE N-MCDONALD AVENUE      ,00003494,00000303,00000011,00000071,00000004,00001572,00002266,00000000,00000000,00000000,00000001,00000064,00000057,00000001,00000109,00000043,00000043,00000000,00000018,00000000,00000000,00000000,00000721,00000000,00000042,00000000,                                                                                                    
R424,AVENUE P-MCDONALD AVENUE      ,00002983,00000319,00000020,00000057,00000000,00001088,00001659,00000000,00000000,00000000,00000003,00000052,00000088,00000000,00000117,00000080,00000025,00000000,00000021,00000000,00000000,00000000,00000480,00000000,00000044,00000000,                                                                                                    
R425,AVENUE U-MCDONALD AVENUE      ,00000923,00000145,00000014,00000030,00000000,00000436,00000451,00000000,00000000,00000000,00000001,00000003,00000044,00000001,00000019,00000009,00000007,00000000,00000003,00000000,00000000,00000000,00000325,00000000,00000008,00000000,                                                                                                    
R426,NEPTUNE AVE-MCDONALD AVENUE   ,00003002,00000630,00000021,00000113,00000001,00000945,00001456,00000000,00000000,00000000,00000002,00000056,00000139,00000001,00000141,00000079,00000042,00000000,00000014,00000000,00000000,00000000,00001592,00000000,00000021,00000000,                                                                                                    
R427,MIDDLETOWN ROAD-WESTCHESTER   ,00005542,00000232,00000024,00000038,00000003,00001913,00002210,00000000,00000000,00000000,00000018,00000126,00000150,00000000,00000278,00000111,00000037,00000000,00000016,00000000,00000000,00000000,00001179,00000000,00000051,00000000,                                                                                                    
R428,BUHRE AVE-WESTCHESTER AVE     ,00009078,00000513,00000044,00000104,00000001,00004125,00004349,00000000,00000000,00000000,00000073,00000130,00000314,00000000,00000574,00000182,00000043,00000000,00000027,00000000,00000000,00000000,00001184,00000000,00000119,00000000,                                                                                                    
R429,PELHAM BAY PARK-BRUCKNER BL   ,00008421,00000636,00000192,00000314,00000005,00009075,00008266,00000000,00000000,00000000,00000250,00000098,00000297,00000001,00001273,00000180,00000088,00000000,00000043,00000000,00000000,00000000,00001710,00000000,00000204,00000000,                                                                                                    
R430,PELHAM PKWY-ESPLANADE         ,00007055,00000448,00000032,00000065,00000002,00002927,00003225,00000000,00000000,00000000,00000018,00000123,00000197,00000001,00000596,00000140,00000059,00000000,00000020,00000000,00000000,00000000,00001765,00000000,00000123,00000000,                                                                                                    
R431,DYRE AVENUE-LIGHT STREET      ,00009541,00000405,00000081,00000076,00000002,00006115,00003642,00000000,00000000,00000000,00000016,00000103,00000280,00000002,00000550,00000051,00000044,00000000,00000020,00000000,00000000,00000000,00001613,00000000,00000177,00000000,                                                                                                    
R432,CHAUNCEY STREET-ROCKAWAY AV   ,00004960,00000252,00000084,00000071,00000003,00005592,00003996,00000000,00000000,00000000,00000008,00000031,00000243,00000000,00000419,00000033,00000074,00000000,00000077,00000000,00000000,00000000,00001171,00000000,00000078,00000000,                                                                                                    
R433,ALABAMA AVENUE-FULTON ST      ,00002881,00000194,00000064,00000114,00000001,00004426,00001746,00000000,00000000,00000000,00000003,00000000,00000120,00000000,00000247,00000003,00000014,00000000,00000033,00000000,00000000,00000000,00000638,00000000,00000073,00000000,                                                                                                    
R434,VAN SICLEN AVENUE-FULTON ST   ,00006205,00000330,00000059,00000092,00000000,00005044,00002302,00000000,00000000,00000000,00000005,00000015,00000261,00000000,00000166,00000035,00000033,00000000,00000050,00000000,00000000,00000000,00001766,00000000,00000079,00000000,                                                                                                    
R435,CLEVELAND STREET-FULTON ST    ,00006937,00000339,00000058,00000077,00000000,00006038,00002469,00000000,00000000,00000000,00000006,00000038,00000299,00000001,00000213,00000038,00000031,00000000,00000041,00000000,00000000,00000000,00002278,00000000,00000090,00000000,                                                                                                    
R436,NORWOOD AVENUE-FULTON ST      ,00007396,00000428,00000081,00000101,00000013,00006011,00002612,00000000,00000000,00000000,00000003,00000020,00000299,00000006,00000299,00000031,00000040,00000000,00000064,00000000,00000000,00000000,00002243,00000000,00000153,00000000,                                                                                                    
R437,CRESCENT STREET-FULTON ST     ,00009907,00000702,00000108,00000204,00000009,00008335,00004429,00000000,00000000,00000000,00000000,00000040,00000410,00000007,00000366,00000042,00000079,00000000,00000087,00000000,00000000,00000000,00002880,00000000,00000164,00000000,                                                                                                    
R438,RALPH AVENUE-FULTON STREET    ,00010544,00000658,00000118,00000196,00000006,00010037,00006376,00000000,00000000,00000000,00000004,00000113,00000430,00000000,00000802,00000054,00000117,00000000,00000116,00000000,00000000,00000000,00002771,00000000,00000181,00000000,                                                                                                    
R439,ROCKAWAY AVE-HOPKINSON AVE    ,00009576,00000540,00000181,00000189,00000000,00009228,00006339,00000000,00000000,00000000,00000003,00000071,00000390,00000003,00000852,00000065,00000116,00000000,00000099,00000000,00000000,00000000,00003508,00000000,00000180,00000000,                                                                                                    
R440,LIBERTY AVE-PENNSYLVANIA AV   ,00004444,00000295,00000077,00000126,00000002,00004062,00002104,00000000,00000000,00000000,00000005,00000015,00000252,00000000,00000361,00000024,00000022,00000000,00000028,00000000,00000000,00000000,00001758,00000000,00000059,00000000,                                                                                                    
R441,VAN SICLEN AVE-PITKIN AVE     ,00006384,00000488,00000114,00000076,00000001,00005252,00002572,00000000,00000000,00000000,00000008,00000029,00000283,00000000,00000308,00000034,00000048,00000000,00000030,00000000,00000000,00000000,00002354,00000000,00000106,00000000,                                                                                                    
R442,SHEPHERD AVE-PITKIN AVE       ,00006896,00000351,00000078,00000074,00000004,00005348,00003003,00000000,00000000,00000000,00000001,00000035,00000272,00000000,00000361,00000047,00000065,00000000,00000028,00000000,00000000,00000000,00002175,00000000,00000098,00000000,                                                                                                    
R443,170TH STREET-GRAND CONC.      ,00011402,00000823,00000180,00000276,00000006,00014705,00007215,00000000,00000000,00000000,00000004,00000047,00000407,00000004,00000806,00000067,00000089,00000000,00000115,00000000,00000001,00000000,00003977,00000000,00000304,00000000,                                                                                                    
R444,238TH ST-WHITE PLAINS ROAD    ,00006102,00000471,00000079,00000115,00000011,00005668,00002897,00000000,00000000,00000000,00000011,00000039,00000334,00000000,00000376,00000040,00000034,00000000,00000014,00000000,00000000,00000000,00001783,00000000,00000147,00000000,                                                                                                    
R445,138TH STREET-3RD AVE          ,00014412,00000781,00000135,00000229,00000007,00016545,00008438,00000000,00000000,00000000,00000025,00000063,00000544,00000010,00001046,00000084,00000283,00000000,00000067,00000000,00000000,00000000,00003483,00000000,00000305,00000000,                                                                                                    
R446,BROOK AVENUE-138TH STREET     ,00012234,00000742,00000136,00000116,00000002,00012933,00005377,00000000,00000000,00000000,00000008,00000059,00000574,00000006,00000601,00000053,00000070,00000000,00000085,00000000,00000000,00000000,00003086,00000000,00000207,00000000,                                                                                                    
R447,CYPRESS AVENUE-138TH STREET   ,00007111,00000420,00000076,00000107,00000000,00007564,00003073,00000000,00000000,00000000,00000013,00000023,00000186,00000000,00000269,00000040,00000026,00000000,00000050,00000000,00000000,00000000,00001666,00000000,00000151,00000000,                                                                                                    
R448,EAST 143RD ST-SOUTHERN BLVD   ,00002203,00000097,00000015,00000048,00000001,00001769,00001158,00000000,00000000,00000000,00000001,00000015,00000060,00000000,00000293,00000011,00000012,00000000,00000006,00000000,00000000,00000000,00000733,00000000,00000037,00000000,                                                                                                    
R449,EAST 149TH ST-SOUTHERN BLVD   ,00008668,00000574,00000099,00000157,00000005,00010346,00004781,00000000,00000000,00000000,00000005,00000041,00000224,00000000,00000638,00000034,00000057,00000000,00000031,00000000,00000000,00000000,00002978,00000000,00000148,00000000,                                                                                                    
R450,LONGWOOD AVE-SOUTHERN BLVD    ,00006666,00000430,00000098,00000096,00000000,00006729,00002993,00000000,00000000,00000000,00000012,00000028,00000279,00000005,00000305,00000018,00000063,00000000,00000040,00000000,00000000,00000000,00001917,00000000,00000093,00000000,                                                                                                    
R451,WINTHROP ST-NOSTRAND AVE      ,00013389,00001182,00000217,00000292,00000034,00008287,00010328,00000000,00000000,00000000,00000032,00000103,00000494,00000019,00002147,00000225,00000259,00000000,00000117,00000000,00000000,00000000,00002894,00000000,00000198,00000000,                                                                                                    
R452,72ND STREET & BROADWAY        ,00085043,00012919,00000743,00002488,00000152,00043012,00074833,00000000,00000000,00000000,00000261,00001497,00001786,00000239,00008401,00003498,00002434,00000000,00001329,00000000,00000000,00000000,00007099,00000000,00000340,00000000,                                                                                                    
R453,23RD STREET-6TH AVENUE        ,00025675,00001656,00000160,00000523,00000017,00012883,00026206,00000000,00000000,00000000,00000075,00000429,00000237,00000005,00003341,00000934,00000803,00000000,00000589,00000000,00000000,00000000,00001387,00000000,00000065,00000000,                                                                                                    
R455,25TH STREET-4TH AVENUE        ,00001803,00000099,00000034,00000040,00000002,00001317,00000957,00000000,00000000,00000000,00000005,00000013,00000056,00000000,00000041,00000020,00000005,00000000,00000012,00000000,00000000,00000000,00000564,00000000,00000019,00000000,                                                                                                    
R456,HOYT STREET-FULTON STREET     ,00004014,00000312,00000036,00000097,00000014,00002228,00004334,00000000,00000000,00000000,00000030,00000048,00000032,00000030,00000717,00000152,00000113,00000000,00000062,00000000,00000000,00000000,00000233,00000000,00000041,00000000,                                                                                                    
R460,MARCY AVENUE-BROADWAY         ,00031511,00001877,00000288,00000813,00000012,00022888,00022008,00000000,00000000,00000000,00000048,00000229,00001012,00000004,00002328,00000554,00000395,00000000,00000719,00000000,00000000,00000000,00002836,00000000,00000278,00000000,                                                                                                    
R461,BROADWAY LAFAYETTE-BLEECKER   ,00050920,00002321,00000213,00000465,00000078,00028195,00041126,00000000,00000000,00000000,00000100,00000697,00000390,00000099,00004513,00001381,00001195,00000000,00001166,00000000,00000000,00000000,00002103,00000000,00000344,00000000,                                                                                                    
R462,CANAL STREET-BROADWAY         ,00039241,00001914,00000110,00000453,00000026,00020193,00030359,00000000,00000000,00000000,00000181,00000449,00000361,00000049,00002913,00001187,00000828,00000000,00000896,00000000,00000000,00000000,00001301,00000000,00000247,00000000,                                                                                                    
R463,CANAL ST-LAFAYETTE ST EAST    ,00048062,00006438,00000343,00002952,00000106,00025087,00037405,00000000,00000000,00000000,00000236,00000531,00000981,00000244,00002483,00001075,00000701,00000000,00001393,00000000,00000000,00000000,00002081,00000000,00000202,00000000,                                                                                                    
R464,AQUEDUCT RACE TRACK           ,00004607,00003182,00000275,00000763,00000000,00002135,00002742,00000000,00000000,00000000,00000010,00000027,00001407,00000001,00000164,00000054,00000030,00000000,00000039,00000000,00000000,00000000,00000117,00000000,00000029,00000000,                                                                                                    
R468,RI TRAMWAY (MANHATTAN)        ,00007054,00000606,00000073,00000201,00000007,00009084,00007156,00000000,00000000,00000001,00000010,00000056,00000035,00000007,00000640,00000208,00000140,00000000,00000392,00000000,00000000,00000000,00000418,00000000,00000023,00000000,                                                                                                    
R469,RI TRAMWAY (ROOSEVELT)        ,00009181,00000911,00000066,00000183,00000008,00008705,00006827,00000000,00000000,00000000,00000032,00000076,00000068,00000008,00000588,00000247,00000193,00000000,00000416,00000000,00000000,00000000,00000548,00000000,00000025,00000000,                                                                                                    
R475,GRAND AVENUE DEPOT            ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001382,00000000,                                                                                                    
R476,GUNHILL DEPOT                 ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00006903,00000000,                                                                                                    
R477,YUKON DEPOT                   ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001924,00000000,                                                                                                    
R478,CASTLETON DEPOT               ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003087,00000000,                                                                                                    
R479,QUEENS VILLAGE DEPOT          ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00010032,00000000,                                                                                                    
R480,CASEY STENGEL DEPOT           ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00002475,00000000,                                                                                                    
R481,JAMAICA DEPOT                 ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00006830,00000000,                                                                                                    
R482,FRESH POND DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00002653,00000000,                                                                                                    
R483,EAST NEW YORK DEPOT           ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003469,00000000,                                                                                                    
R484,JACKIE GLEASON DEPOT          ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000029,00000000,                                                                                                    
R485,FLATBUSH DEPOT                ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00004094,00000000,                                                                                                    
R486,ULMER PARK DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00008313,00000000,                                                                                                    
R487,KINGSBRIDGE DEPOT             ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00009370,00000000,                                                                                                    
R488,JACKIE GLEASON DEPOT(2)       ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003781,00000000,                                                                                                    
R489,MOTHER CLARA HALE DEPOT       ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000230,00000000,                                                                                                    
R492,MANHATTANVILLE DEPOT          ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001398,00000000,                                                                                                    
R493,CHARLESTON DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000415,00000000,                                                                                                    
R494,WEST FARMS DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00007424,00000000,                                                                                                    
R495,MICHAEL J. QUILL DEPOT        ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001161,00000000,                                                                                                    
R496,TUSKEGEE AIRMEN DEPOT         ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001077,00000000,                                                                                                    
R515,MTABC - LA GUARDIA DEPOT      ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00002884,00000000,                                                                                                    
R516,MTABC - COLLEGE POINT DEPOT   ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000010,00000000,                                                                                                    
R517,MTABC - JFK DEPOT             ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003614,00000000,                                                                                                    
R518,MTABC - FAR ROCKAWAY DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001028,00000000,                                                                                                    
R519,MTABC - SPRING CREEK DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001115,00000000,                                                                                                    
R520,MTABC - BAISLEY DEPOT         ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001706,00000000,                                                                                                    
R523,MITCHELL FIELD BUS DEPOT      ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001387,00000000,                                                                                                    
R530,WESTCHESTER CMF YONKERS DEPOT ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001183,00000000,                                                                                                    
R531,WESTCHESTER VALHALLA DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000073,00000000,                                                                                                    
R533,MTABC - COLLEGE POINT DEPOT2* ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003091,00000000,                                                                                                    
R535,AIRTRAIN @ HOWARD BEACH       ,00018177,00000281,00000000,00000000,00000005,00000000,00000000,00000000,00000000,00000000,00000000,00000119,00000000,00000000,00000000,00000315,00000000,00000000,00020753,00007843,00002298,00000044,00000000,00000000,00000000,00000000,                                                                                                    
R536,AIRTRAIN JAMAICA CENTER 1     ,00035873,00000374,00000000,00000000,00000093,00000000,00000000,00000000,00000000,00000000,00000000,00000366,00000000,00000000,00000000,00000853,00000000,00000000,00055837,00024601,00007259,00000925,00000000,00000000,00000000,00000000,                                                                                                    
R540,PA-PATH WORLD TRADE CNTR      ,00125796,00000000,00000000,00000000,00000087,00000000,00000000,00000000,00000000,00000000,00000000,00001287,00000000,00000000,00000000,00000000,00000000,00003195,00001809,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R541,PA-PATH THIRTY THIRD ST       ,00075559,00000000,00000000,00000000,00000148,00000000,00000000,00000000,00000000,00000000,00000000,00000746,00000000,00000000,00000000,00000000,00000000,00003914,00001137,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R542,PA-PATH TWENTY THIRD ST       ,00020365,00000000,00000000,00000000,00000007,00000000,00000000,00000000,00000000,00000000,00000000,00000246,00000000,00000000,00000000,00000000,00000000,00000228,00000271,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R543,PA-PATH EXCHANGE PLACE        ,00033642,00000000,00000000,00000000,00000055,00000000,00000000,00000000,00000000,00000000,00000000,00000318,00000000,00000000,00000000,00000000,00000000,00000872,00000582,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R544,PA-PATH HARRISON              ,00016534,00000000,00000000,00000000,00000005,00000000,00000000,00000000,00000000,00000000,00000000,00000182,00000000,00000000,00000000,00000000,00000000,00001177,00000133,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R545,PA-PATH 14TH STREET           ,00023091,00000000,00000000,00000000,00000006,00000000,00000000,00000000,00000000,00000000,00000000,00000231,00000000,00000000,00000000,00000000,00000000,00000730,00000288,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R546,PA-PATH PAVONIA/NEWPORT       ,00034602,00000000,00000000,00000000,00000096,00000000,00000000,00000000,00000000,00000000,00000000,00000398,00000000,00000000,00000000,00000000,00000000,00001768,00000685,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
