     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,05/12/2018-05/18/2018,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R400,BAY 50TH STREET-STILLWELL     ,00005061,00000613,00000073,00000276,00000001,00002353,00005105,00000000,00000000,00000000,00000004,00000073,00000130,00000000,00000236,00000071,00000046,00000000,00000021,00000000,00000000,00000000,00001827,00000000,00000089,00000000,                                                                                                    
R401,CENTRAL AVE-MYRTLE AVE        ,00005958,00000211,00000006,00000048,00000001,00004208,00005183,00000000,00000000,00000000,00000006,00000025,00000102,00000000,00000684,00000080,00000152,00000000,00000131,00000000,00000000,00000000,00000910,00000000,00000048,00000000,                                                                                                    
R402,SENECA AVENUE-PALMETTO ST     ,00003906,00000189,00000035,00000068,00000000,00002580,00003336,00000000,00000000,00000000,00000002,00000019,00000146,00000000,00000270,00000025,00000089,00000000,00000054,00000000,00000000,00000000,00000680,00000000,00000039,00000000,                                                                                                    
R403,FOREST AVENUE-PUTNAM AVENUE   ,00006998,00000379,00000031,00000136,00000002,00003612,00005167,00000000,00000000,00000000,00000003,00000075,00000113,00000006,00000438,00000071,00000087,00000000,00000056,00000000,00000000,00000000,00001069,00000000,00000068,00000000,                                                                                                    
R404,FRESH POND ROAD-68TH AVENUE   ,00010959,00000657,00000061,00000229,00000002,00005440,00007559,00000000,00000000,00000000,00000014,00000147,00000338,00000003,00000678,00000170,00000120,00000000,00000078,00000000,00000000,00000000,00001382,00000000,00000083,00000000,                                                                                                    
R405,JACKSON AVENUE-WESTCHESTER    ,00009013,00000475,00000080,00000100,00000003,00009030,00004120,00000000,00000000,00000000,00000004,00000024,00000268,00000000,00000641,00000048,00000075,00000000,00000048,00000000,00000000,00000000,00004191,00000000,00000280,00000000,                                                                                                    
R406,PROSPECT AVENUE-WESTCHESTER   ,00010774,00000677,00000169,00000277,00000001,00012321,00005303,00000000,00000000,00000000,00000011,00000029,00000402,00000001,00000617,00000044,00000086,00000000,00000035,00000000,00000000,00000000,00003949,00000000,00000286,00000000,                                                                                                    
R407,INTERVALE 163RD STREET        ,00005262,00000336,00000075,00000074,00000000,00005847,00002375,00000000,00000000,00000000,00000005,00000023,00000208,00000000,00000258,00000023,00000020,00000000,00000032,00000000,00000000,00000000,00002228,00000000,00000131,00000000,                                                                                                    
R408,SIMPSON ST-WESTCHESTER AVE    ,00011762,00000813,00000243,00000286,00000001,00016013,00006378,00000000,00000000,00000000,00000018,00000052,00000606,00000002,00000655,00000053,00000077,00000000,00000055,00000000,00000000,00000000,00003584,00000000,00000502,00000000,                                                                                                    
R409,FREEMAN ST-SOUTHERN BLVD      ,00008140,00000411,00000097,00000150,00000005,00008216,00003863,00000000,00000000,00000000,00000015,00000011,00000253,00000000,00000409,00000037,00000076,00000000,00000037,00000000,00000000,00000000,00002946,00000000,00000201,00000000,                                                                                                    
R411,PARK PLACE-FRANKLIN AVENUE    ,00003349,00000298,00000073,00000097,00000000,00002274,00002786,00000000,00000000,00000000,00000001,00000023,00000153,00000001,00000403,00000063,00000062,00000000,00000048,00000000,00000000,00000000,00000706,00000000,00000049,00000000,                                                                                                    
R412,BOTANIC GARDEN-FRANKLIN AVE   ,00002408,00000233,00000026,00000050,00000002,00001784,00001700,00000000,00000000,00000000,00000000,00000038,00000102,00000000,00000248,00000027,00000035,00000000,00000031,00000000,00000000,00000000,00002681,00000000,00000062,00000000,                                                                                                    
R413,KNICKERBOCKER AVE-MYRTLE AV   ,00006263,00000334,00000045,00000059,00000000,00004697,00003902,00000000,00000000,00000000,00000006,00000025,00000166,00000001,00000447,00000040,00000091,00000000,00000091,00000000,00000000,00000000,00001400,00000000,00000049,00000000,                                                                                                    
R414,HOWARD BEACH-159TH AVE        ,00005418,00000336,00000039,00000077,00000003,00003723,00002743,00000000,00000000,00000000,00000006,00000092,00000117,00000001,00000203,00000186,00000047,00000000,00002453,00000000,00000000,00000000,00000275,00000000,00000039,00000000,                                                                                                    
R415,BROAD CHANNEL-NOEL ROAD       ,00000976,00000037,00000006,00000010,00000002,00000142,00000217,00000000,00000000,00000000,00000009,00000034,00000021,00000000,00000054,00000017,00000005,00000000,00000011,00000000,00000000,00000000,00000055,00000000,00000007,00000000,                                                                                                    
R416,HOLLAND-BEACH 90TH STREET     ,00001088,00000112,00000017,00000031,00000000,00000482,00000304,00000000,00000000,00000000,00000000,00000007,00000041,00000000,00000023,00000001,00000004,00000000,00000007,00000000,00000000,00000000,00000234,00000000,00000006,00000000,                                                                                                    
R417,PLAYLAND-BEACH 98TH STREET    ,00000523,00000028,00000001,00000002,00000000,00000283,00000186,00000000,00000000,00000000,00000001,00000004,00000013,00000000,00000030,00000000,00000001,00000000,00000012,00000000,00000000,00000000,00000693,00000000,00000023,00000000,                                                                                                    
R418,SEASIDE BEACH-105TH STREET    ,00000257,00000020,00000000,00000001,00000000,00000116,00000065,00000000,00000000,00000000,00000000,00000002,00000020,00000000,00000005,00000005,00000003,00000000,00000004,00000000,00000000,00000000,00000209,00000000,00000000,00000000,                                                                                                    
R419,ROCKAWAY PARK-BEACH 116TH     ,00000914,00000128,00000041,00000028,00000001,00000545,00000312,00000000,00000000,00000000,00000003,00000004,00000095,00000000,00000020,00000003,00000008,00000000,00000033,00000000,00000000,00000000,00000122,00000000,00000019,00000000,                                                                                                    
R420,DITMAS AVE-MCDONALD AVE       ,00007754,00000735,00000028,00000145,00000001,00003666,00004469,00000000,00000000,00000000,00000006,00000077,00000184,00000000,00000324,00000112,00000119,00000000,00000044,00000000,00000000,00000000,00002359,00000000,00000082,00000000,                                                                                                    
R421,AVENUE I-MCDONALD AVENUE      ,00001026,00000156,00000011,00000078,00000000,00000544,00000687,00000000,00000000,00000000,00000000,00000009,00000035,00000000,00000014,00000011,00000011,00000000,00000004,00000000,00000000,00000000,00000568,00000000,00000014,00000000,                                                                                                    
R422,MCDONALD AVE-22ND AVE         ,00000451,00000056,00000002,00000032,00000000,00000344,00000429,00000000,00000000,00000000,00000000,00000014,00000028,00000000,00000017,00000004,00000001,00000000,00000007,00000000,00000000,00000000,00000135,00000000,00000006,00000000,                                                                                                    
R423,AVENUE N-MCDONALD AVENUE      ,00003443,00000317,00000012,00000094,00000004,00001498,00002141,00000000,00000000,00000000,00000001,00000065,00000069,00000000,00000110,00000047,00000054,00000000,00000014,00000000,00000000,00000000,00000699,00000000,00000040,00000000,                                                                                                    
R424,AVENUE P-MCDONALD AVENUE      ,00002915,00000306,00000014,00000079,00000000,00001117,00001674,00000000,00000000,00000000,00000003,00000043,00000090,00000000,00000093,00000074,00000024,00000000,00000015,00000000,00000000,00000000,00000458,00000000,00000050,00000000,                                                                                                    
R425,AVENUE U-MCDONALD AVENUE      ,00000965,00000112,00000015,00000045,00000000,00000493,00000511,00000000,00000000,00000000,00000000,00000006,00000039,00000000,00000024,00000009,00000009,00000000,00000003,00000000,00000000,00000000,00000287,00000000,00000013,00000000,                                                                                                    
R426,NEPTUNE AVE-MCDONALD AVENUE   ,00002821,00000642,00000014,00000099,00000001,00000897,00001454,00000000,00000000,00000000,00000004,00000045,00000118,00000000,00000134,00000058,00000044,00000000,00000004,00000000,00000000,00000000,00001627,00000000,00000025,00000000,                                                                                                    
R427,MIDDLETOWN ROAD-WESTCHESTER   ,00005575,00000251,00000029,00000039,00000001,00001932,00002141,00000000,00000000,00000000,00000025,00000106,00000148,00000001,00000274,00000099,00000042,00000000,00000008,00000000,00000000,00000000,00001231,00000000,00000044,00000000,                                                                                                    
R428,BUHRE AVE-WESTCHESTER AVE     ,00009171,00000437,00000038,00000116,00000001,00003967,00004143,00000000,00000000,00000000,00000068,00000140,00000293,00000000,00000545,00000215,00000044,00000000,00000030,00000000,00000000,00000000,00001183,00000000,00000130,00000000,                                                                                                    
R429,PELHAM BAY PARK-BRUCKNER BL   ,00008175,00000612,00000181,00000343,00000009,00008784,00007728,00000000,00000000,00000000,00000269,00000088,00000320,00000006,00001244,00000174,00000078,00000000,00000044,00000000,00000000,00000000,00001689,00000000,00000186,00000000,                                                                                                    
R430,PELHAM PKWY-ESPLANADE         ,00007001,00000415,00000027,00000075,00000005,00002845,00002987,00000000,00000000,00000000,00000016,00000106,00000148,00000000,00000583,00000127,00000055,00000000,00000026,00000000,00000000,00000000,00001877,00000000,00000092,00000000,                                                                                                    
R431,DYRE AVENUE-LIGHT STREET      ,00009200,00000403,00000078,00000088,00000000,00005917,00003549,00000000,00000000,00000000,00000022,00000111,00000290,00000001,00000523,00000056,00000043,00000000,00000018,00000000,00000000,00000000,00001623,00000000,00000153,00000000,                                                                                                    
R432,CHAUNCEY STREET-ROCKAWAY AV   ,00005866,00000306,00000090,00000116,00000001,00006600,00004362,00000000,00000000,00000000,00000008,00000031,00000260,00000000,00000404,00000035,00000066,00000000,00000102,00000000,00000000,00000000,00001182,00000000,00000104,00000000,                                                                                                    
R433,ALABAMA AVENUE-FULTON ST      ,00002880,00000177,00000078,00000124,00000000,00004361,00001718,00000000,00000000,00000000,00000002,00000002,00000111,00000000,00000218,00000007,00000018,00000000,00000037,00000000,00000000,00000000,00000602,00000000,00000057,00000000,                                                                                                    
R434,VAN SICLEN AVENUE-FULTON ST   ,00006180,00000320,00000051,00000104,00000000,00004978,00002250,00000000,00000000,00000000,00000005,00000016,00000275,00000000,00000174,00000033,00000037,00000000,00000077,00000000,00000000,00000000,00001631,00000000,00000073,00000000,                                                                                                    
R435,CLEVELAND STREET-FULTON ST    ,00006798,00000332,00000049,00000063,00000001,00005935,00002377,00000000,00000000,00000000,00000010,00000034,00000231,00000001,00000232,00000042,00000025,00000000,00000032,00000000,00000000,00000000,00002225,00000000,00000086,00000000,                                                                                                    
R436,NORWOOD AVENUE-FULTON ST      ,00007171,00000436,00000065,00000095,00000008,00006028,00002545,00000000,00000000,00000000,00000005,00000014,00000229,00000007,00000272,00000044,00000033,00000000,00000081,00000000,00000000,00000000,00002099,00000000,00000154,00000000,                                                                                                    
R437,CRESCENT STREET-FULTON ST     ,00009535,00000661,00000108,00000205,00000004,00008348,00004205,00000000,00000000,00000000,00000002,00000040,00000367,00000007,00000346,00000038,00000057,00000000,00000070,00000000,00000000,00000000,00002773,00000000,00000164,00000000,                                                                                                    
R438,RALPH AVENUE-FULTON STREET    ,00010849,00000659,00000125,00000235,00000006,00010784,00006727,00000000,00000000,00000000,00000005,00000092,00000376,00000000,00000856,00000043,00000134,00000000,00000145,00000000,00000000,00000000,00002571,00000000,00000179,00000000,                                                                                                    
R439,ROCKAWAY AVE-HOPKINSON AVE    ,00009953,00000530,00000186,00000211,00000000,00009976,00006447,00000000,00000000,00000000,00000009,00000045,00000360,00000000,00000877,00000063,00000108,00000000,00000158,00000000,00000000,00000000,00003355,00000000,00000204,00000000,                                                                                                    
R440,LIBERTY AVE-PENNSYLVANIA AV   ,00004650,00000314,00000098,00000137,00000000,00004385,00002171,00000000,00000000,00000000,00000006,00000019,00000241,00000000,00000319,00000020,00000025,00000000,00000039,00000000,00000000,00000000,00001635,00000000,00000076,00000000,                                                                                                    
R441,VAN SICLEN AVE-PITKIN AVE     ,00006597,00000450,00000132,00000095,00000000,00005289,00002607,00000000,00000000,00000000,00000000,00000042,00000259,00000000,00000298,00000038,00000058,00000000,00000039,00000000,00000000,00000000,00002220,00000000,00000118,00000000,                                                                                                    
R442,SHEPHERD AVE-PITKIN AVE       ,00006749,00000320,00000072,00000113,00000002,00005405,00002936,00000000,00000000,00000000,00000001,00000039,00000234,00000000,00000339,00000047,00000066,00000000,00000032,00000000,00000000,00000000,00002073,00000000,00000115,00000000,                                                                                                    
R443,170TH STREET-GRAND CONC.      ,00011403,00000810,00000170,00000230,00000006,00014319,00006858,00000000,00000000,00000000,00000006,00000052,00000354,00000005,00000758,00000055,00000087,00000000,00000105,00000000,00000000,00000000,00003868,00000002,00000294,00000000,                                                                                                    
R444,238TH ST-WHITE PLAINS ROAD    ,00006069,00000430,00000075,00000094,00000010,00005696,00002694,00000000,00000000,00000000,00000004,00000032,00000300,00000001,00000374,00000045,00000033,00000000,00000022,00000000,00000000,00000000,00001721,00000000,00000141,00000000,                                                                                                    
R445,138TH STREET-3RD AVE          ,00013758,00000808,00000156,00000243,00000005,00015539,00007773,00000000,00000000,00000000,00000021,00000060,00000546,00000015,00000996,00000074,00000122,00000000,00000069,00000000,00000000,00000000,00003511,00000000,00000277,00000000,                                                                                                    
R446,BROOK AVENUE-138TH STREET     ,00012126,00000694,00000156,00000123,00000001,00012950,00005245,00000000,00000000,00000000,00000015,00000059,00000551,00000004,00000556,00000048,00000074,00000000,00000052,00000000,00000000,00000000,00002992,00000000,00000198,00000000,                                                                                                    
R447,CYPRESS AVENUE-138TH STREET   ,00007274,00000385,00000066,00000122,00000001,00007680,00003284,00000000,00000000,00000000,00000015,00000025,00000208,00000002,00000302,00000058,00000037,00000000,00000034,00000000,00000000,00000000,00001668,00000000,00000129,00000000,                                                                                                    
R448,EAST 143RD ST-SOUTHERN BLVD   ,00002046,00000100,00000013,00000052,00000000,00001738,00001105,00000000,00000000,00000000,00000003,00000012,00000022,00000000,00000264,00000014,00000015,00000000,00000009,00000000,00000000,00000000,00000663,00000000,00000037,00000000,                                                                                                    
R449,EAST 149TH ST-SOUTHERN BLVD   ,00008705,00000495,00000082,00000148,00000004,00010076,00004499,00000000,00000000,00000000,00000013,00000041,00000233,00000000,00000590,00000030,00000055,00000000,00000040,00000000,00000000,00000000,00002823,00000000,00000129,00000000,                                                                                                    
R450,LONGWOOD AVE-SOUTHERN BLVD    ,00006730,00000424,00000065,00000110,00000001,00006823,00002998,00000000,00000000,00000000,00000013,00000040,00000235,00000006,00000318,00000019,00000067,00000000,00000033,00000000,00000000,00000000,00001776,00000000,00000092,00000000,                                                                                                    
R451,WINTHROP ST-NOSTRAND AVE      ,00013241,00001125,00000223,00000306,00000040,00008167,00009783,00000000,00000000,00000000,00000025,00000111,00000420,00000020,00002137,00000244,00000253,00000000,00000110,00000000,00000000,00000000,00002569,00000000,00000174,00000000,                                                                                                    
R452,72ND STREET & BROADWAY        ,00094169,00013358,00000780,00002429,00000157,00045346,00074539,00000000,00000000,00000000,00000242,00001585,00001886,00000242,00008586,00003937,00002457,00000000,00001835,00000000,00000000,00000000,00007152,00000000,00000317,00000000,                                                                                                    
R453,23RD STREET-6TH AVENUE        ,00024023,00001341,00000111,00000391,00000011,00011185,00023190,00000000,00000000,00000000,00000054,00000409,00000161,00000006,00003286,00000914,00000791,00000000,00000460,00000000,00000000,00000000,00001399,00000000,00000068,00000000,                                                                                                    
R455,25TH STREET-4TH AVENUE        ,00001842,00000094,00000037,00000035,00000000,00001138,00000907,00000000,00000000,00000000,00000004,00000008,00000054,00000000,00000044,00000023,00000006,00000000,00000007,00000000,00000000,00000000,00000560,00000000,00000013,00000000,                                                                                                    
R456,HOYT STREET-FULTON STREET     ,00004008,00000273,00000047,00000111,00000008,00002194,00004171,00000000,00000000,00000000,00000025,00000050,00000026,00000033,00000715,00000154,00000114,00000000,00000067,00000000,00000000,00000000,00000205,00000000,00000023,00000000,                                                                                                    
R460,MARCY AVENUE-BROADWAY         ,00028683,00001546,00000238,00000489,00000010,00019633,00018593,00000000,00000001,00000000,00000039,00000231,00000789,00000007,00002190,00000538,00000426,00000000,00000728,00000000,00000000,00000000,00002575,00000000,00000227,00000000,                                                                                                    
R461,BROADWAY LAFAYETTE-BLEECKER   ,00051855,00002183,00000198,00000462,00000091,00026527,00038746,00000000,00000000,00000000,00000083,00000659,00000425,00000105,00004405,00001515,00001077,00000000,00001315,00000000,00000000,00000000,00002153,00000000,00000363,00000000,                                                                                                    
R462,CANAL STREET-BROADWAY         ,00039662,00001846,00000109,00000443,00000023,00018869,00029109,00000000,00000000,00000000,00000169,00000474,00000369,00000037,00002842,00001140,00000850,00000000,00000857,00000000,00000000,00000000,00001343,00000000,00000213,00000000,                                                                                                    
R463,CANAL ST-LAFAYETTE ST EAST    ,00049431,00005942,00000332,00002791,00000102,00023067,00036193,00000000,00000000,00000000,00000219,00000567,00001014,00000239,00002697,00001132,00000680,00000000,00001383,00000000,00000000,00000000,00001938,00000000,00000172,00000000,                                                                                                    
R464,AQUEDUCT RACE TRACK           ,00004311,00002749,00000261,00000713,00000000,00002097,00002543,00000000,00000000,00000000,00000002,00000031,00001219,00000000,00000160,00000067,00000035,00000000,00000032,00000000,00000000,00000000,00000097,00000000,00000025,00000000,                                                                                                    
R468,RI TRAMWAY (MANHATTAN)        ,00005292,00000488,00000080,00000194,00000005,00006349,00006595,00000000,00000000,00000000,00000005,00000043,00000035,00000005,00000546,00000139,00000119,00000000,00000308,00000000,00000000,00000000,00000248,00000000,00000018,00000000,                                                                                                    
R469,RI TRAMWAY (ROOSEVELT)        ,00007753,00000884,00000091,00000245,00000005,00006366,00007491,00000000,00000000,00000000,00000022,00000060,00000070,00000009,00000680,00000191,00000178,00000000,00000359,00000000,00000000,00000000,00000439,00000000,00000020,00000000,                                                                                                    
R475,GRAND AVENUE DEPOT            ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001516,00000000,                                                                                                    
R476,GUNHILL DEPOT                 ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00006280,00000000,                                                                                                    
R477,YUKON DEPOT                   ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001723,00000000,                                                                                                    
R478,CASTLETON DEPOT               ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00002754,00000000,                                                                                                    
R479,QUEENS VILLAGE DEPOT          ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00008745,00000000,                                                                                                    
R480,CASEY STENGEL DEPOT           ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00002273,00000000,                                                                                                    
R481,JAMAICA DEPOT                 ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00006247,00000000,                                                                                                    
R482,FRESH POND DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00002420,00000000,                                                                                                    
R483,EAST NEW YORK DEPOT           ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003336,00000000,                                                                                                    
R484,JACKIE GLEASON DEPOT          ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000034,00000000,                                                                                                    
R485,FLATBUSH DEPOT                ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003955,00000000,                                                                                                    
R486,ULMER PARK DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00007856,00000000,                                                                                                    
R487,KINGSBRIDGE DEPOT             ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00008648,00000000,                                                                                                    
R488,JACKIE GLEASON DEPOT(2)       ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003635,00000000,                                                                                                    
R489,MOTHER CLARA HALE DEPOT       ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000176,00000000,                                                                                                    
R492,MANHATTANVILLE DEPOT          ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001359,00000000,                                                                                                    
R493,CHARLESTON DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000381,00000000,                                                                                                    
R494,WEST FARMS DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00006979,00000000,                                                                                                    
R495,MICHAEL J. QUILL DEPOT        ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001058,00000000,                                                                                                    
R496,TUSKEGEE AIRMEN DEPOT         ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000903,00000000,                                                                                                    
R515,MTABC - LA GUARDIA DEPOT      ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00002787,00000000,                                                                                                    
R516,MTABC - COLLEGE POINT DEPOT   ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000005,00000000,                                                                                                    
R517,MTABC - JFK DEPOT             ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00003280,00000000,                                                                                                    
R518,MTABC - FAR ROCKAWAY DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000907,00000000,                                                                                                    
R519,MTABC - SPRING CREEK DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001052,00000000,                                                                                                    
R520,MTABC - BAISLEY DEPOT         ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001538,00000000,                                                                                                    
R521,MTABC - EASTCHESTER DEPOT     ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000001,00000000,                                                                                                    
R523,MITCHELL FIELD BUS DEPOT      ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001190,00000000,                                                                                                    
R528,METRO NORTH HUDSON RAIL DEPOT ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000002,00000000,                                                                                                    
R530,WESTCHESTER CMF YONKERS DEPOT ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001124,00000000,                                                                                                    
R531,WESTCHESTER VALHALLA DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000084,00000000,                                                                                                    
R533,MTABC - COLLEGE POINT DEPOT2* ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00002848,00000000,                                                                                                    
R535,AIRTRAIN @ HOWARD BEACH       ,00020068,00000305,00000000,00000000,00000009,00000000,00000000,00000000,00000000,00000000,00000000,00000129,00000000,00000000,00000000,00000330,00000000,00000000,00020167,00007747,00001921,00000067,00000000,00000000,00000000,00000000,                                                                                                    
R536,AIRTRAIN JAMAICA CENTER 1     ,00042051,00000368,00000000,00000000,00000112,00000000,00000000,00000000,00000000,00000000,00000000,00000330,00000000,00000000,00000000,00000894,00000000,00000000,00059034,00024993,00006690,00001082,00000000,00000000,00000000,00000000,                                                                                                    
R540,PA-PATH WORLD TRADE CNTR      ,00127797,00000000,00000000,00000000,00000071,00000000,00000000,00000000,00000000,00000000,00000000,00001201,00000000,00000000,00000000,00000000,00000000,00002748,00001778,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R541,PA-PATH THIRTY THIRD ST       ,00076613,00000000,00000000,00000000,00000135,00000000,00000000,00000000,00000000,00000000,00000000,00000765,00000000,00000000,00000000,00000000,00000000,00004150,00001306,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R542,PA-PATH TWENTY THIRD ST       ,00020594,00000000,00000000,00000000,00000009,00000000,00000000,00000000,00000000,00000000,00000000,00000258,00000000,00000000,00000000,00000000,00000000,00000232,00000288,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R543,PA-PATH EXCHANGE PLACE        ,00033679,00000000,00000000,00000000,00000043,00000000,00000000,00000000,00000000,00000000,00000000,00000313,00000000,00000000,00000000,00000000,00000000,00000834,00000607,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
