     ,FARECARD USAGE BY STATION FOR DATE RANGE: ,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                          
     ,06/02/2018-06/08/2018,,,,,,,,,,,,,,,,,,,,,,,,                                                                                                                                                                                                                                                                                                                               
REMOTE, STATION,FF,SEN/DIS, 7-D AFAS UNL,30-D AFAS/RMF UNL,JOINT RR TKT,7-D UNL,30-D UNL,14-D RFM UNL,1-D UNL,14-D UNL,7D-XBUS PASS,TCMC,RF 2 TRIP,RR UNL NO TRADE,TCMC ANNUAL MC,MR EZPAY EXP,MR EZPAY UNL,PATH 2-T,AIRTRAIN FF,AIRTRAIN 30-D,AIRTRAIN 10-T,AIRTRAIN MTHLY,STUDENTS,NICE 2-T,CUNY-120,CUNY-60,                                                                   
R404,FRESH POND ROAD-68TH AVENUE   ,00011520,00000691,00000082,00000210,00000000,00005686,00007863,00000000,00000000,00000000,00000009,00000144,00000348,00000002,00000693,00000152,00000107,00000000,00000100,00000000,00000000,00000000,00001287,00000000,00000019,00000000,                                                                                                    
R405,JACKSON AVENUE-WESTCHESTER    ,00009250,00000511,00000107,00000145,00000002,00009376,00004264,00000000,00000000,00000000,00000017,00000024,00000375,00000000,00000613,00000061,00000074,00000000,00000046,00000000,00000000,00000000,00003581,00000000,00000031,00000000,                                                                                                    
R406,PROSPECT AVENUE-WESTCHESTER   ,00011698,00000736,00000160,00000282,00000000,00012547,00005492,00000000,00000000,00000000,00000017,00000049,00000464,00000002,00000641,00000101,00000069,00000000,00000050,00000000,00000000,00000000,00003566,00000000,00000022,00000000,                                                                                                    
R407,INTERVALE 163RD STREET        ,00005559,00000340,00000083,00000100,00000001,00005882,00002386,00000000,00000000,00000000,00000001,00000023,00000163,00000000,00000314,00000024,00000020,00000000,00000027,00000000,00000000,00000000,00001822,00000000,00000010,00000000,                                                                                                    
R408,SIMPSON ST-WESTCHESTER AVE    ,00012134,00000909,00000241,00000328,00000001,00016318,00006700,00000000,00000000,00000000,00000028,00000051,00000638,00000000,00000672,00000061,00000067,00000000,00000047,00000000,00000000,00000000,00003190,00000000,00000020,00000000,                                                                                                    
R409,FREEMAN ST-SOUTHERN BLVD      ,00008905,00000439,00000085,00000168,00000006,00008203,00003917,00000000,00000000,00000000,00000007,00000005,00000258,00000000,00000460,00000038,00000063,00000000,00000047,00000000,00000000,00000000,00002504,00000000,00000004,00000000,                                                                                                    
R411,PARK PLACE-FRANKLIN AVENUE    ,00003491,00000349,00000093,00000080,00000000,00002356,00002794,00000000,00000000,00000000,00000000,00000028,00000223,00000000,00000383,00000060,00000048,00000000,00000063,00000000,00000000,00000000,00000650,00000000,00000018,00000000,                                                                                                    
R412,BOTANIC GARDEN-FRANKLIN AVE   ,00002534,00000256,00000041,00000059,00000002,00001891,00001749,00000000,00000000,00000000,00000003,00000041,00000106,00000001,00000268,00000023,00000048,00000000,00000041,00000000,00000000,00000000,00001915,00000000,00000014,00000000,                                                                                                    
R413,KNICKERBOCKER AVE-MYRTLE AV   ,00006778,00000364,00000056,00000068,00000000,00005319,00004406,00000000,00000000,00000000,00000000,00000031,00000226,00000001,00000451,00000043,00000070,00000000,00000102,00000000,00000000,00000000,00001268,00000000,00000037,00000000,                                                                                                    
R414,HOWARD BEACH-159TH AVE        ,00005574,00000352,00000039,00000082,00000001,00003411,00002656,00000000,00000000,00000000,00000004,00000090,00000150,00000000,00000215,00000166,00000045,00000000,00002346,00000000,00000000,00000000,00000222,00000000,00000003,00000000,                                                                                                    
R415,BROAD CHANNEL-NOEL ROAD       ,00001044,00000048,00000009,00000010,00000000,00000170,00000218,00000000,00000000,00000000,00000006,00000027,00000028,00000000,00000050,00000017,00000008,00000000,00000025,00000000,00000000,00000000,00000052,00000000,00000001,00000000,                                                                                                    
R416,HOLLAND-BEACH 90TH STREET     ,00002124,00000167,00000016,00000035,00000000,00000927,00000809,00000000,00000000,00000000,00000002,00000007,00000043,00000000,00000076,00000020,00000011,00000000,00000049,00000000,00000000,00000000,00000281,00000000,00000006,00000000,                                                                                                    
R417,PLAYLAND-BEACH 98TH STREET    ,00000916,00000039,00000004,00000003,00000000,00000472,00000373,00000000,00000000,00000000,00000000,00000004,00000028,00000000,00000054,00000014,00000017,00000000,00000017,00000000,00000000,00000000,00000335,00000000,00000001,00000000,                                                                                                    
R418,SEASIDE BEACH-105TH STREET    ,00000569,00000043,00000002,00000006,00000000,00000186,00000194,00000000,00000000,00000000,00000000,00000002,00000011,00000001,00000040,00000007,00000006,00000000,00000012,00000000,00000000,00000000,00000200,00000000,00000000,00000000,                                                                                                    
R419,ROCKAWAY PARK-BEACH 116TH     ,00001353,00000168,00000058,00000034,00000000,00000733,00000473,00000000,00000000,00000000,00000002,00000007,00000118,00000000,00000050,00000019,00000013,00000000,00000037,00000000,00000000,00000000,00000176,00000000,00000008,00000000,                                                                                                    
R420,DITMAS AVE-MCDONALD AVE       ,00009044,00000847,00000024,00000165,00000001,00004562,00005268,00000000,00000000,00000000,00000006,00000090,00000212,00000000,00000378,00000150,00000133,00000000,00000060,00000000,00000000,00000000,00002106,00000000,00000061,00000000,                                                                                                    
R421,AVENUE I-MCDONALD AVENUE      ,00001249,00000210,00000015,00000091,00000000,00000686,00000776,00000000,00000000,00000000,00000000,00000009,00000039,00000000,00000027,00000024,00000009,00000000,00000009,00000000,00000000,00000000,00000464,00000000,00000012,00000000,                                                                                                    
R422,MCDONALD AVE-22ND AVE         ,00000515,00000062,00000004,00000036,00000000,00000401,00000511,00000000,00000000,00000000,00000001,00000011,00000021,00000000,00000016,00000007,00000002,00000000,00000003,00000000,00000000,00000000,00000090,00000000,00000006,00000000,                                                                                                    
R423,AVENUE N-MCDONALD AVENUE      ,00003926,00000400,00000014,00000116,00000005,00001775,00002479,00000000,00000000,00000000,00000001,00000063,00000065,00000000,00000121,00000039,00000061,00000000,00000023,00000000,00000000,00000000,00000592,00000000,00000022,00000000,                                                                                                    
R424,AVENUE P-MCDONALD AVENUE      ,00003314,00000340,00000010,00000078,00000000,00001472,00001850,00000000,00000000,00000000,00000001,00000056,00000097,00000000,00000113,00000081,00000019,00000000,00000016,00000000,00000000,00000000,00000402,00000000,00000016,00000000,                                                                                                    
R425,AVENUE U-MCDONALD AVENUE      ,00001228,00000169,00000009,00000039,00000000,00000590,00000593,00000000,00000000,00000000,00000000,00000004,00000054,00000000,00000016,00000004,00000010,00000000,00000008,00000000,00000000,00000000,00000271,00000000,00000009,00000000,                                                                                                    
R426,NEPTUNE AVE-MCDONALD AVENUE   ,00003375,00000682,00000020,00000125,00000001,00001113,00001742,00000000,00000000,00000000,00000006,00000038,00000176,00000001,00000126,00000072,00000054,00000000,00000009,00000000,00000000,00000000,00001076,00000000,00000014,00000000,                                                                                                    
R427,MIDDLETOWN ROAD-WESTCHESTER   ,00005776,00000264,00000033,00000046,00000001,00001858,00002168,00000000,00000000,00000000,00000021,00000129,00000159,00000002,00000289,00000104,00000042,00000000,00000017,00000000,00000000,00000000,00000917,00000000,00000011,00000000,                                                                                                    
R428,BUHRE AVE-WESTCHESTER AVE     ,00009487,00000522,00000043,00000124,00000002,00004163,00004023,00000000,00000000,00000000,00000081,00000135,00000296,00000003,00000574,00000211,00000056,00000000,00000028,00000000,00000000,00000000,00001001,00000000,00000008,00000000,                                                                                                    
R429,PELHAM BAY PARK-BRUCKNER BL   ,00008944,00000629,00000207,00000342,00000015,00009135,00007883,00000000,00000000,00000000,00000264,00000101,00000390,00000002,00001265,00000160,00000077,00000000,00000030,00000000,00000000,00000000,00001527,00000000,00000012,00000000,                                                                                                    
R430,PELHAM PKWY-ESPLANADE         ,00007377,00000437,00000038,00000073,00000007,00002861,00003094,00000000,00000000,00000000,00000013,00000128,00000160,00000002,00000629,00000146,00000057,00000000,00000049,00000000,00000000,00000000,00001434,00000000,00000009,00000000,                                                                                                    
R431,DYRE AVENUE-LIGHT STREET      ,00009957,00000429,00000065,00000092,00000001,00005987,00003555,00000000,00000000,00000000,00000018,00000125,00000263,00000002,00000555,00000059,00000048,00000000,00000016,00000000,00000000,00000000,00001328,00000000,00000002,00000000,                                                                                                    
R432,CHAUNCEY STREET-ROCKAWAY AV   ,00006282,00000331,00000088,00000096,00000002,00006415,00004407,00000000,00000000,00000000,00000008,00000020,00000281,00000000,00000437,00000045,00000080,00000000,00000104,00000000,00000000,00000000,00001020,00000000,00000023,00000000,                                                                                                    
R433,ALABAMA AVENUE-FULTON ST      ,00002962,00000181,00000084,00000117,00000000,00004728,00001752,00000000,00000000,00000000,00000009,00000003,00000130,00000001,00000242,00000009,00000010,00000000,00000025,00000000,00000000,00000000,00000539,00000000,00000006,00000000,                                                                                                    
R434,VAN SICLEN AVENUE-FULTON ST   ,00006711,00000331,00000058,00000122,00000000,00005146,00002267,00000000,00000000,00000000,00000002,00000026,00000258,00000000,00000171,00000038,00000024,00000000,00000056,00000000,00000000,00000000,00001429,00000000,00000013,00000000,                                                                                                    
R435,CLEVELAND STREET-FULTON ST    ,00007030,00000334,00000036,00000096,00000001,00005969,00002340,00000000,00000000,00000000,00000005,00000028,00000278,00000002,00000244,00000039,00000024,00000000,00000059,00000000,00000000,00000000,00001967,00000000,00000019,00000000,                                                                                                    
R436,NORWOOD AVENUE-FULTON ST      ,00007818,00000431,00000051,00000111,00000005,00005853,00002452,00000000,00000000,00000000,00000004,00000016,00000250,00000007,00000277,00000038,00000039,00000000,00000067,00000000,00000000,00000000,00001833,00000000,00000044,00000000,                                                                                                    
R437,CRESCENT STREET-FULTON ST     ,00010396,00000716,00000103,00000212,00000009,00008653,00004324,00000000,00000000,00000000,00000004,00000039,00000526,00000005,00000378,00000038,00000080,00000000,00000066,00000000,00000000,00000000,00002268,00000000,00000032,00000000,                                                                                                    
R438,RALPH AVENUE-FULTON STREET    ,00011546,00000670,00000111,00000232,00000007,00010807,00006880,00000000,00000000,00000000,00000005,00000108,00000417,00000000,00000871,00000050,00000111,00000000,00000199,00000000,00000000,00000000,00002402,00000000,00000034,00000000,                                                                                                    
R439,ROCKAWAY AVE-HOPKINSON AVE    ,00010650,00000568,00000202,00000207,00000001,00010122,00006514,00000000,00000000,00000000,00000010,00000037,00000342,00000002,00000933,00000058,00000106,00000000,00000148,00000000,00000000,00000000,00003000,00000000,00000050,00000000,                                                                                                    
R440,LIBERTY AVE-PENNSYLVANIA AV   ,00004897,00000371,00000086,00000115,00000000,00004486,00002202,00000000,00000000,00000000,00000009,00000021,00000288,00000000,00000386,00000028,00000028,00000000,00000039,00000000,00000000,00000000,00001318,00000000,00000018,00000000,                                                                                                    
R441,VAN SICLEN AVE-PITKIN AVE     ,00006792,00000496,00000150,00000093,00000000,00005601,00002583,00000000,00000000,00000000,00000003,00000037,00000265,00000000,00000367,00000042,00000066,00000000,00000036,00000000,00000000,00000000,00001915,00000000,00000023,00000000,                                                                                                    
R442,SHEPHERD AVE-PITKIN AVE       ,00007206,00000384,00000088,00000071,00000001,00005515,00003000,00000000,00000000,00000000,00000006,00000048,00000329,00000000,00000389,00000046,00000055,00000000,00000052,00000000,00000000,00000000,00001857,00000000,00000012,00000000,                                                                                                    
R443,170TH STREET-GRAND CONC.      ,00011547,00000816,00000214,00000221,00000005,00014184,00006597,00000000,00000000,00000000,00000004,00000039,00000375,00000004,00000763,00000057,00000077,00000000,00000102,00000000,00000000,00000000,00003116,00000000,00000038,00000000,                                                                                                    
R444,238TH ST-WHITE PLAINS ROAD    ,00006607,00000488,00000061,00000138,00000011,00005576,00002684,00000000,00000000,00000000,00000018,00000046,00000367,00000000,00000413,00000029,00000026,00000000,00000029,00000000,00000000,00000000,00001430,00000000,00000008,00000000,                                                                                                    
R445,138TH STREET-3RD AVE          ,00014278,00000854,00000118,00000253,00000006,00015194,00007455,00000000,00000000,00000000,00000015,00000066,00000576,00000013,00000972,00000069,00000109,00000000,00000057,00000000,00000000,00000000,00002940,00000000,00000031,00000000,                                                                                                    
R446,BROOK AVENUE-138TH STREET     ,00012950,00000762,00000172,00000131,00000009,00013530,00005221,00000000,00000000,00000000,00000010,00000052,00000603,00000005,00000593,00000059,00000075,00000000,00000078,00000000,00000000,00000000,00002596,00000000,00000029,00000000,                                                                                                    
R447,CYPRESS AVENUE-138TH STREET   ,00007486,00000405,00000082,00000112,00000001,00007482,00003067,00000000,00000000,00000000,00000011,00000023,00000191,00000000,00000291,00000067,00000034,00000000,00000041,00000000,00000000,00000000,00001440,00000000,00000014,00000000,                                                                                                    
R448,EAST 143RD ST-SOUTHERN BLVD   ,00002128,00000123,00000018,00000032,00000001,00001738,00001108,00000000,00000000,00000000,00000003,00000006,00000031,00000000,00000269,00000015,00000018,00000000,00000020,00000000,00000000,00000000,00000512,00000000,00000004,00000000,                                                                                                    
R449,EAST 149TH ST-SOUTHERN BLVD   ,00009124,00000567,00000106,00000146,00000008,00009987,00004585,00000000,00000000,00000000,00000003,00000034,00000243,00000000,00000622,00000028,00000070,00000000,00000036,00000000,00000000,00000000,00002451,00000000,00000013,00000000,                                                                                                    
R450,LONGWOOD AVE-SOUTHERN BLVD    ,00007001,00000463,00000083,00000133,00000008,00006887,00003129,00000000,00000000,00000000,00000006,00000039,00000267,00000004,00000325,00000022,00000055,00000000,00000048,00000000,00000000,00000000,00001445,00000000,00000011,00000000,                                                                                                    
R451,WINTHROP ST-NOSTRAND AVE      ,00013833,00001157,00000230,00000303,00000048,00008309,00010030,00000000,00000000,00000000,00000025,00000117,00000473,00000024,00002204,00000243,00000246,00000000,00000104,00000000,00000000,00000000,00002312,00000000,00000026,00000000,                                                                                                    
R452,72ND STREET & BROADWAY        ,00096899,00013347,00000815,00002493,00000168,00046289,00075643,00000000,00000000,00000000,00000240,00001696,00002082,00000234,00008929,00003874,00002432,00000000,00001595,00000000,00000000,00000000,00006255,00000000,00000061,00000000,                                                                                                    
R453,23RD STREET-6TH AVENUE        ,00022557,00001350,00000138,00000388,00000011,00010347,00022308,00000000,00000000,00000000,00000052,00000428,00000168,00000006,00003045,00000828,00000715,00000000,00000400,00000000,00000000,00000000,00001208,00000000,00000019,00000000,                                                                                                    
R455,25TH STREET-4TH AVENUE        ,00001928,00000124,00000047,00000052,00000002,00001286,00001104,00000000,00000000,00000000,00000002,00000003,00000058,00000000,00000052,00000034,00000014,00000000,00000013,00000000,00000000,00000000,00000531,00000000,00000012,00000000,                                                                                                    
R456,HOYT STREET-FULTON STREET     ,00004013,00000311,00000044,00000100,00000027,00002077,00004281,00000000,00000000,00000000,00000021,00000053,00000034,00000026,00000704,00000153,00000118,00000000,00000057,00000000,00000000,00000000,00000197,00000000,00000010,00000000,                                                                                                    
R459,ORCHARD BEACH                 ,00000078,00000014,00000002,00000001,00000000,00000061,00000029,00000000,00000000,00000000,00000000,00000000,00000005,00000000,00000003,00000001,00000000,00000000,00000001,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R460,MARCY AVENUE-BROADWAY         ,00030368,00001583,00000219,00000490,00000016,00020149,00019301,00000000,00000000,00000000,00000036,00000262,00000878,00000005,00002251,00000572,00000456,00000000,00000745,00000000,00000000,00000000,00002567,00000000,00000077,00000000,                                                                                                    
R461,BROADWAY LAFAYETTE-BLEECKER   ,00044838,00001815,00000161,00000353,00000108,00021715,00034701,00000000,00000000,00000000,00000084,00000612,00000378,00000086,00003977,00001304,00000958,00000000,00000915,00000000,00000000,00000000,00002435,00000000,00000058,00000000,                                                                                                    
R462,CANAL STREET-BROADWAY         ,00042736,00002117,00000120,00000478,00000039,00019966,00031334,00000000,00000000,00000000,00000173,00000498,00000443,00000050,00003079,00001178,00000891,00000000,00000754,00000000,00000000,00000000,00001456,00000000,00000067,00000000,                                                                                                    
R463,CANAL ST-LAFAYETTE ST EAST    ,00054564,00007254,00000362,00003360,00000126,00024032,00042318,00000000,00000000,00000000,00000203,00000556,00001387,00000227,00002601,00001144,00000731,00000000,00001414,00000000,00000000,00000000,00002241,00000000,00000062,00000000,                                                                                                    
R464,AQUEDUCT RACE TRACK           ,00004418,00003206,00000323,00000801,00000001,00002137,00002838,00000000,00000000,00000000,00000008,00000027,00001635,00000001,00000182,00000056,00000045,00000000,00000041,00000000,00000000,00000000,00000093,00000000,00000005,00000000,                                                                                                    
R468,RI TRAMWAY (MANHATTAN)        ,00005197,00000504,00000054,00000155,00000008,00005517,00004847,00000000,00000000,00000000,00000021,00000028,00000047,00000001,00000459,00000130,00000111,00000000,00000241,00000000,00000000,00000000,00000265,00000000,00000003,00000000,                                                                                                    
R469,RI TRAMWAY (ROOSEVELT)        ,00006454,00000740,00000059,00000156,00000006,00005080,00004667,00000000,00000000,00000000,00000018,00000043,00000096,00000001,00000452,00000167,00000116,00000000,00000239,00000000,00000000,00000000,00000355,00000000,00000002,00000000,                                                                                                    
R475,GRAND AVENUE DEPOT            ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000527,00000000,                                                                                                    
R476,GUNHILL DEPOT                 ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000201,00000000,                                                                                                    
R477,YUKON DEPOT                   ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000099,00000000,                                                                                                    
R478,CASTLETON DEPOT               ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000185,00000000,                                                                                                    
R479,QUEENS VILLAGE DEPOT          ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000480,00000000,                                                                                                    
R480,CASEY STENGEL DEPOT           ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000545,00000000,                                                                                                    
R481,JAMAICA DEPOT                 ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000627,00000000,                                                                                                    
R482,FRESH POND DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000777,00000000,                                                                                                    
R483,EAST NEW YORK DEPOT           ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001307,00000000,                                                                                                    
R484,JACKIE GLEASON DEPOT          ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000002,00000000,                                                                                                    
R485,FLATBUSH DEPOT                ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001842,00000000,                                                                                                    
R486,ULMER PARK DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00005297,00000000,                                                                                                    
R487,KINGSBRIDGE DEPOT             ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000254,00000000,                                                                                                    
R488,JACKIE GLEASON DEPOT(2)       ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001665,00000000,                                                                                                    
R489,MOTHER CLARA HALE DEPOT       ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000025,00000000,                                                                                                    
R492,MANHATTANVILLE DEPOT          ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000160,00000000,                                                                                                    
R493,CHARLESTON DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000036,00000000,                                                                                                    
R494,WEST FARMS DEPOT              ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000399,00000000,                                                                                                    
R495,MICHAEL J. QUILL DEPOT        ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000200,00000000,                                                                                                    
R496,TUSKEGEE AIRMEN DEPOT         ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000147,00000000,                                                                                                    
R515,MTABC - LA GUARDIA DEPOT      ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001455,00000000,                                                                                                    
R516,MTABC - COLLEGE POINT DEPOT   ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000003,00000000,                                                                                                    
R517,MTABC - JFK DEPOT             ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00001063,00000000,                                                                                                    
R518,MTABC - FAR ROCKAWAY DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000313,00000000,                                                                                                    
R519,MTABC - SPRING CREEK DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000421,00000000,                                                                                                    
R520,MTABC - BAISLEY DEPOT         ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000323,00000000,                                                                                                    
R523,MITCHELL FIELD BUS DEPOT      ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000198,00000000,                                                                                                    
R530,WESTCHESTER CMF YONKERS DEPOT ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000064,00000000,                                                                                                    
R531,WESTCHESTER VALHALLA DEPOT    ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000002,00000000,                                                                                                    
R533,MTABC - COLLEGE POINT DEPOT2* ,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000000,00000835,00000000,                                                                                                    
R535,AIRTRAIN @ HOWARD BEACH       ,00017697,00000330,00000000,00000000,00000007,00000000,00000000,00000000,00000000,00000000,00000000,00000113,00000000,00000000,00000000,00000322,00000000,00000000,00017725,00007666,00001836,00000073,00000000,00000000,00000000,00000000,                                                                                                    
R536,AIRTRAIN JAMAICA CENTER 1     ,00039835,00000376,00000000,00000000,00000119,00000000,00000000,00000000,00000000,00000000,00000000,00000275,00000000,00000000,00000000,00000857,00000000,00000000,00056357,00024921,00006420,00001003,00000000,00000000,00000000,00000000,                                                                                                    
R540,PA-PATH WORLD TRADE CNTR      ,00133787,00000000,00000000,00000000,00000073,00000000,00000000,00000000,00000000,00000000,00000000,00001316,00000000,00000000,00000000,00000000,00000000,00003449,00001724,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R541,PA-PATH THIRTY THIRD ST       ,00077852,00000000,00000000,00000000,00000143,00000000,00000000,00000000,00000000,00000000,00000000,00000693,00000000,00000000,00000000,00000000,00000000,00004783,00001097,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R542,PA-PATH TWENTY THIRD ST       ,00020632,00000000,00000000,00000000,00000006,00000000,00000000,00000000,00000000,00000000,00000000,00000265,00000000,00000000,00000000,00000000,00000000,00000231,00000249,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R543,PA-PATH EXCHANGE PLACE        ,00035312,00000000,00000000,00000000,00000052,00000000,00000000,00000000,00000000,00000000,00000000,00000386,00000000,00000000,00000000,00000000,00000000,00001119,00000509,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R544,PA-PATH HARRISON              ,00018157,00000000,00000000,00000000,00000010,00000000,00000000,00000000,00000000,00000000,00000000,00000185,00000000,00000000,00000000,00000000,00000000,00001344,00000150,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R545,PA-PATH 14TH STREET           ,00023865,00000000,00000000,00000000,00000011,00000000,00000000,00000000,00000000,00000000,00000000,00000231,00000000,00000000,00000000,00000000,00000000,00000629,00000316,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R546,PA-PATH PAVONIA/NEWPORT       ,00035838,00000000,00000000,00000000,00000101,00000000,00000000,00000000,00000000,00000000,00000000,00000390,00000000,00000000,00000000,00000000,00000000,00001856,00000643,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R547,PA-PATH 9TH STREET            ,00011941,00000000,00000000,00000000,00000002,00000000,00000000,00000000,00000000,00000000,00000000,00000117,00000000,00000000,00000000,00000000,00000000,00000274,00000219,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
R548,PA-PATH CHRISTOPHER ST        ,00014357,00000000,00000000,00000000,00000002,00000000,00000000,00000000,00000000,00000000,00000000,00000162,00000000,00000000,00000000,00000000,00000000,00000258,00000166,00000000,00000000,00000000,00000000,00000000,00000000,00000000,                                                                                                    
